tweetcreatedts,username,text,retweet_count,like
2022-02-21 18:42:46,TrafalgarZul,"sesiapa sahaja yang menjadi kontak rapat kepada saya atau mana-mana pegawai saya untuk melakukan ujian Covid-19 dan menjalani kuarantin. 

Pejabat Pusat Khidmat DUN Ketari akan ditutup pada minggu ini. Segala urusan termasuklah penghantaran bantuan Beg Ketari ku untuk penduduk di",6,0
2022-02-21 18:42:44,TrafalgarZul,Dukacita dimaklumkan saya dan pegawai saya telah disahkan positif Covid-19 dan seluruh warga kerja Pusat Khidmat DUN Ketari kini sedang menjalani kuarantin kendiri. Saya bagi pihak Pusat Khidmat DUN Ketari ingin memohon maaf di atas segala segala kesulitan dan saya memohon kepada https://t.co/vJKKtbaEU5,175,0
2022-02-21 18:42:13,itsfaza,"Healthcare workers, if close contact with positive covid 19 cases, kalau tak ada symptom, RETURN TO WORK, kalau ada symptom, RTK d3, kalau negative, RETURN TO WORK. Pendek kata, HCW ni kebal, tak perlu hso/quarantine. Kami mana boleh sakit, berdosa.",4114,0
2022-02-21 18:42:13,hansen_pah,"Jokowi Minta Sri Mulyani Selesaikan Tagihan RS untuk Pasien Covid-19 Sebesar Rp 25,1 Triliun https://t.co/7qeOpS7Jh8",0,0
2022-02-21 18:42:10,TengkuSamihah,"Kes harian Covid-19 pada 20 Feb 2022 : 26,832",175,0
2022-02-21 18:38:54,0902Trd,Babinsa Koramil 0902-04/Tanjung Redeb Dampingi Siswa/i SDN 001 Kelurahan Rinding Dalam Rangka Vaksin Covid – 19 Dosis Dua https://t.co/fOAjEyikj5,0,0
2022-02-21 18:38:40,harunaarief,"@cinnamongirlc Ada 2 makna yg saya pelajari dari covid -19: 1.
untuk mengajarkan manusia rendah diri,tidak ada yg kuasa melainkan Tuhan yg Esa. 
2. Mengurangi bicara hal yg tidak penting(gosip/aib/)",0,0
2022-02-21 18:37:59,UtomoSetyok4ila,"Jelang pengumuman PPKM, kasus COVID-19 yang belakangan menurun diyakini menjadi pertanda puncak Omicron terlewati. Benarkah? Ini perhitungan pakar! https://t.co/S6a7pg3rXO",6,0
2022-02-21 18:36:47,Kiapel_SHN,"COVID-19? Wah, ternyata al-Qur'an sudah kasih tahu cara menghadapinya! Chek it out !! https://t.co/COkAsPfRls 
#Covid #Covid-19 #Chaos2020",0,0
2022-02-21 18:30:46,RobbyLeeDjohari,"Update Cakupan Vaksinasi COVID-19 di Indonesia (21/2)
 
#ayovaksin 
#Vaksinasi https://t.co/daOWUxKCus",12,0
2022-02-21 18:30:42,Se_Tia_23,"Jelang pengumuman PPKM, kasus COVID-19 yang belakangan menurun diyakini menjadi pertanda puncak Omicron terlewati. Benarkah? Ini perhitungan pakar! https://t.co/S6a7pg3rXO",6,0
2022-02-21 18:30:40,RobbyLeeDjohari,"Udah nungguin chat WA Isoman, tapi kok belum dapet juga ya? 🧐

Ini beberapa saluran yg bisa kamu hubungi:

Whatsapp 0811-1050-0567
Email sertifikat@pedulilindungi.id
Hotline COVID-19 di 119 ext 9

Sertakan nama lengkap, NIK &amp; kendalanya ya

Semangat sembuh para pejuang negatif😷 https://t.co/MegLcqT6II",121,0
2022-02-21 18:30:13,20detik,PHRI DIY Sudah Siagakan Dua Hotel untuk Isoman Pasien Covid-19 https://t.co/tYiWouC9Pk,0,0
2022-02-21 18:28:38,AcidosisTubular,"Epidemiology of COVID 19 AKI in Peru.
#ISNWCN @ISNkidneycare #SLANH @ISNWCN https://t.co/HYxFutnUWc",2,0
2022-02-21 18:26:02,fashioniconv,V BTS tengah menjalani isolasi karena terkonfirmasi positif COVID-19. #kumparanK-POP https://t.co/JaO7nJbTP3,16,0
2022-02-21 18:25:58,fashioniconv,"Gelap-gelapan Tetap Ganteng, V BTS Sapa Manis ARMY Saat Isoman Covid-19 https://t.co/jBRG3NQeLI",17,0
2022-02-21 18:25:38,junbi_cosakai,"Ironi Negeri Kaya Sawit, Rakyat Saling Dorong Berebut Minyak Goreng. Makin Ironi Ketika Hal Ini Tidak Terantisipasi, Dan Kasus Yg Sudah Bbrp Hari Ini Tidak Segera Teratasi. Ada masalah Covid, IKN, JHT,Laporan ke KPK dll, tapi kasihanilah mrk;Rakyat NKRI. https://t.co/M4uk0JMOvO",203,0
2022-02-21 18:23:33,not_mateclass,"Healthcare workers, if close contact with positive covid 19 cases, kalau tak ada symptom, RETURN TO WORK, kalau ada symptom, RTK d3, kalau negative, RETURN TO WORK. Pendek kata, HCW ni kebal, tak perlu hso/quarantine. Kami mana boleh sakit, berdosa.",4114,0
2022-02-21 18:21:49,NanaSofs,"Mari bersama-sama berperan aktif dalam menekan laju penularan Covid-19 varian Omicron #indonesiavsomicron #omicron #varianomicron #WeLoveYouLucas #Euphoria #YANGYANG #ikatancintaep630

https://t.co/BskJpwhy9f",0,2
2022-02-21 18:21:46,yogi_kakanda,"Update Infografis percepatan penanganan COVID-19 di Indonesia per tanggal 20 Februari 2022 Pukul 12.00 WIB.

#BersatuLawanCovid19 https://t.co/fr04hfqSyf",20,0
2022-02-21 18:21:29,sheyalll,"Pentingnya percepatan vaksinasi anak usia 6 - 11 tahun. Hal itu dikarenakan meningkatnya kasus Covid-19 pada anak-anak.
@Dr_Moeldoko @KSPgoid
https://t.co/zDy3fWAMsS",10,0
2022-02-21 18:19:57,rhafika23,"Mari bersama-sama berperan aktif dalam menekan laju penularan Covid-19 varian Omicron #indonesiavsomicron #omicron #varianomicron #WeLoveYouLucas #Euphoria #YANGYANG #ikatancintaep630

https://t.co/QJbGwxmKs1",0,2
2022-02-21 18:19:33,VIVAlife_,"Ratu Elizabeth II Diserang COVID-19, Ini Bahayanya Bagi Lansia https://t.co/uO4lrfgRSn",1,0
2022-02-21 18:19:22,sheyalll,"Panglima TNI periode 2013-2015 @Dr_Moeldoko menilai, perlu ada kolaborasi antara pemerintah dan swasta untuk percepatan vaksinasi anak usia 6-11 tahun.
mengingat semakin meningkatnya kasus covid 19 terhadap anak.
 https://t.co/VRtww0urvx",8,0
2022-02-21 18:19:21,aydafykaishk,"Semua wanita dan ibu hamil diseru untuk mendapatkan vaksin COVID-19 termasuk dos penggalak kerana pengambilan vaksin terbukti dapat mengurangkan risiko komplikasi jika dijangkiti COVID-19 - Ketua Pengarah Kesihatan, @DGHisham

#LindungDiriLindungSemua
#KitaJagaKita https://t.co/JYvivK099r",97,0
2022-02-21 18:19:05,VIVAcoid,"Ratu Elizabeth II Diserang COVID-19, Ini Bahayanya Bagi Lansia https://t.co/uO4lrfgRSn",1,0
2022-02-21 18:18:46,gentil_sangano,"Kuri uyu wa 21/02/2022 igikorwa cyo gukingira urukingo rwa Covid-19 abantu basanzwe aho bakorera cyakorewe mu ruganda rukora ibikoresho by'abanyeshuri (IMPRISCO) ruherereye mu kagari ka Ngoma, ahazwi nka Ziniya. Abakingiwe bose bishimiye iki gikorwa. https://t.co/W8lAjnrW6D",3,0
2022-02-21 18:18:17,sheyalll,"KSP Moeldoko tekankan pentingnya percepatan vaksinasi anak usia 6-11th, krn sampai saat ini blm mencapai target, menyusul meningkatnya kasus COVID-19 pd anak² ...

KSP Moeldoko https://t.co/MxvG94TdVk",18,0
2022-02-21 18:17:35,OmolloJunior1,@Its_fanuel 😂😂😂😂 Ulimpa COVID-19,0,0
2022-02-21 18:16:22,IOytes,"Setelah Pangeran Charles dan istrinya Camilla positif, berikutnya Ratu dinyatakan positif Covid-19, sinyal kuat jembatan London sdh mau roboh ! skrg tinggal bagaimana caranya geng kabal ds berusaha menutupi mati2an cerita aslinya",17,0
2022-02-21 18:14:38,KicukiroDistr,"Kuri uyu wa 21/02/2022 igikorwa cyo gukingira urukingo rwa Covid-19 abantu basanzwe aho bakorera cyakorewe mu ruganda rukora ibikoresho by'abanyeshuri (IMPRISCO) ruherereye mu kagari ka Ngoma, ahazwi nka Ziniya. Abakingiwe bose bishimiye iki gikorwa. https://t.co/W8lAjnrW6D",3,0
2022-02-21 18:14:08,WahyoudieS,"🚨 DITUNDA!!

Pertandingan antara Persipura Jayapura dan Madura United yang dijadwalkan akan bertanding hari ini (1/2) pukul 15.15 WIB resmi ditunda setelah 24 pemain dan ofisial dinyatakan positif Covid-19. 

Tetap jaga diri dan patuhi prokes ya semuanya 😷 https://t.co/mUwD9ZGZXW",61,0
2022-02-21 18:13:16,melkamarulzaman,"Jika anak kecil anda positif COVID-19, mohon untuk diisolasi di rumah, jangan bawa keluar.

Yang terpenting adalah pantau keadaan anak, jika anak nampak lemah, tak mahu makan, nafas laju, jangan tunggu lama-lama, bawa ke hospital segera.",1787,0
2022-02-21 18:10:49,TianaSustiana,"Emang boleh ya data pribadi pasien positive covid 19 Dari puskesmas dikirim kekelurahan  
Dari kelurahan dikirim kepublik atau warga yang terdampak 
Tanpa Ada izin Dari pihak keluarga yg positif covid 19
Mohon pencerahanya @kemkominfo",0,1
2022-02-21 18:10:46,azkadotid,"Tahun Ketiga Pandemi COVID-19, Kelelahan Psikologis Bisa Bikin Penanganan Kendor https://t.co/qFNfJDHt62",0,0
2022-02-21 18:10:35,21BeritaTerkini,"Sudah Dapat Dana, Menkes Segera Bayar Tunggakan Klaim COVID-19 Rp25 T https://t.co/u5Bx2XdRZX",0,0
2022-02-21 18:09:17,jumainali,Polresta Banyumas Bersama instansi terkait melaksanakan Vaksinasi Presisi di pasar Manis Purwokerto untuk percepatan vaksinasi Covid-19 di Kabupaten Banyumas untuk menuju Banyumas Herd Immunity. Ayo sedulur sing urung vaksin pada vaksin ben masyarakat banyumas pada sehat kuat.,2,0
2022-02-21 18:08:05,Syamsud76579252,Sebanyak 73 persen pasien meninggal belum melakukan vaksinasi dosis lengkap https://t.co/vx9s0Sj96Q,2,0
2022-02-21 18:07:25,damialishaa,"Healthcare workers, if close contact with positive covid 19 cases, kalau tak ada symptom, RETURN TO WORK, kalau ada symptom, RTK d3, kalau negative, RETURN TO WORK. Pendek kata, HCW ni kebal, tak perlu hso/quarantine. Kami mana boleh sakit, berdosa.",4114,0
2022-02-21 18:07:23,carlajingga2922,Artis Jessica Iskandar positif COVID-19 di tengah kondisi hamil. Dokter sebut ibu hamil yang terpapar COVID-19 lebih rentan alami gejala berat.,0,0
2022-02-21 18:05:55,Syamsud76579252,"Laga Persipura vs Madura United gagal digelar, PT LIB mengungkapkan adanya perbedaan tes PCR COVID-19. #kumparanBOLA https://t.co/s8IjfSZBoy",1,0
2022-02-21 18:04:46,baeatseoul,"Baru je saya buka pakaian PPE, seorang jururawat beritahu saya, “Doktor, ada 1 lagi patient result dia Covid positif.”

Rupanya bayi tu dah terkena jangkitan Covid.

Mak dia kata dia baru tahu ada saudara mara yang datang melawat bayi ni, disahkan positif jangkitan Covid-19.",100,0
2022-02-21 18:03:44,PatrisilS,"Vaksinasi Covid-19 Booster Aman Untuk Individu Pada Kelompok Rentan

#Vaksinyuk https://t.co/wNuXFJKmT6",0,0
2022-02-21 18:03:35,lionhea7t,"Vaksinasi Covid-19 Booster Aman Untuk Individu Pada Kelompok Rentan

#Vaksinyuk https://t.co/H46Vyt4lf6",0,1
2022-02-21 18:00:10,DreamersRadioID,"Debut Besok, Kyujin NMIXX Positif COVID-19 https://t.co/rL3DwgWOAy",0,0
2022-02-21 18:00:03,ISNWCN,COVID 19 in BiH https://t.co/2OD9UeyLok,1,0
2022-02-21 17:58:37,cofeebit,Meski hasil swab rapid antigen di awal negatif ya harus dites kembali. Apalagi sudah lima hari. Baik itu tes antigen maupun PCR. Perjalanan sakitnya pun punya beberapa gejala Covid-19 dan sudah berusia satu minggu—yang memungkinkan virus bertambah banyak dan baru terdeteksi.,11,0
2022-02-21 17:58:27,CaturBudi027,"Kondisi objektifnya saat ini ekonomi rakyat Indonesia masih hancur lebur akibat pandemi COVID-19. Rakyat masih tertatih-tatih untuk pulih seperti sedia kala. 
https://t.co/5ndfMa8j7S",3,0
2022-02-21 17:58:14,IshahAhmad,"Istana Buckingham mengisytiharkan  Elizabeth II, 95, telah disahkan positif Covid-19. Selain Ratu Elizabeth, Putera Charles dan isterinya Duchess of Cornwall, Camilla turut disahkan positif. Ratu Elizabeth telah memegang takhta sejak tahun 1952. https://t.co/cnQwZBV3wV",316,0
2022-02-21 17:58:06,japenhilirpera1,"Segera dapatkan rawatan jika anda mengalami sesak nafas dan kelesuan yang teruk berikutan ia merupakan antara gejala pesakit COVID-19.

#MenangBersama
#LindungDiriLindungSemua
#KeluargaMalaysia
#JabatanPenerangan https://t.co/YCmzZAwO4F",138,0
2022-02-21 17:57:50,_feezabaharum,"Healthcare workers, if close contact with positive covid 19 cases, kalau tak ada symptom, RETURN TO WORK, kalau ada symptom, RTK d3, kalau negative, RETURN TO WORK. Pendek kata, HCW ni kebal, tak perlu hso/quarantine. Kami mana boleh sakit, berdosa.",4114,0
2022-02-21 17:57:23,haryizmir,@VIVAcoid Mengadakan acara pertunjukan?! Sudah ijin Satgas Covid-19 setempat??!!,0,1
2022-02-21 17:56:47,Satpolgrobogan,"Satpol PP kabupaten Grobogan melakukan Patroli Pengawasan PPKM Level 1 Protkes Pengendalian Covid-19 di wilayah kota Purwodadi pada Hari Senin tanggal 21 Februari 2022
@ditpolpp_linmas @satpolpp_jateng @SumarniGrobogan @humasGrobogan @diskominfo_grob https://t.co/XT0Tfm10V8",0,2
2022-02-21 17:56:16,haryizmir,@detikcom Apakah pagelaran Wayang tersebut diketahui dan diizinkan oleh Satgas Covid-19 setempat?,0,0
2022-02-21 17:55:52,MohdBas19860771,"KKM masih belum menerima laporan penuh forensik dan patologi berhubung kematian remaja berumur 13 tahun yang didakwa meninggal dunia selepas 18 hari menerima vaksinasi COVID-19.

https://t.co/ZfmwDFiO25 https://t.co/nFdFeNagji",35,0
2022-02-21 17:55:07,gerbangnetwork,"Menteri Koordinator (Menko) Bidang Perekonomian Airlangga Hartarto menyebutkan puncak kasus Covid-19 varian Omicron akan terjadi dua sampai tiga minggu ke depan atau sekitar pertengahan Maret 2022.
https://t.co/GgeZ4PBOaN https://t.co/AFaR3bOYpC",0,0
2022-02-21 17:54:05,MNouvalS,"PT LIB menganggap situasi yang dihadapi Persipura sama seperti TIRA Persikabo saat menghadapi Bali United.

#Liga1 
https://t.co/UTDmVyirTd",2,0
2022-02-21 17:53:44,Maskuriiruksam,"@Boediantar4 Di sebuah kantor 37 orang positif covid 19, positivy rate 43,2%, dengan gejala batuk filek, setelah isoman 5 sampai 10 hari semuanya sembuh, semua kasus dengan vaksinasi 2x.",0,0
2022-02-21 17:52:30,pwtupdate,Polresta Banyumas Bersama instansi terkait melaksanakan Vaksinasi Presisi di pasar Manis Purwokerto untuk percepatan vaksinasi Covid-19 di Kabupaten Banyumas untuk menuju Banyumas Herd Immunity. Ayo sedulur sing urung vaksin pada vaksin ben masyarakat banyumas pada sehat kuat.,2,0
2022-02-21 17:52:20,pwtupdate,"Lapas bisa berpotensi menjadi kantong donor plasma konvalesen.

Seperti di lapas Purwokerto ini sangat bagus. Ada tempat isolasi mandiri buat yang terpapar covid-19. Setelah mereka sembuh, nanti kita koordinasikan dengan UDD PMI Banyumas untuk bisa donor. https://t.co/5ivCNEIS3X",18,0
2022-02-21 17:50:43,myadla,COVID 19 in BiH https://t.co/2OD9UeyLok,1,1
2022-02-21 17:50:24,GED0NG,@null Kabar Baik! Kasus Harian Covid-19 di Tangerang Tunjukkan Tren Menurun Kalau dili  https://t.co/ded5PgbjTL,0,0
2022-02-21 17:50:17,KEZIAAM0UR,@null Kabar Baik! Kasus Harian Covid-19 di Tangerang Tunjukkan Tren Menurun Kalau dili  https://t.co/mbX0CcQcTv,0,0
2022-02-21 17:50:04,DreamersRadioID,MOMOLAND Hentikan Promosi di Meksiko Usai Nancy dan Hyebin Positif COVID-19 https://t.co/K3qIr2qeTT,0,1
2022-02-21 17:48:25,Aziiiiiiii05,RT jika anda rindu kehidupan sebelum Covid-19.,4892,0
2022-02-21 17:47:47,Grobogan12,"Wakil Gubernur Jawa Tengah @TajYasinMZ menginisiasi Gedor Lakon (gerakan donor plasma konvalesen). Ia mengajak tokoh masyarakat dan pemangku pemerintahan, yang telah sembuh dari Covid-19, mendonorkan plasma konvalesen sebagai contoh bagi masyarakat. https://t.co/N3bQtB2zRv",9,0
2022-02-21 17:47:43,Grobogan12,"Banyak di antara penyintas Covid-19 yang berasal dari klaster perkantoran. Permintaan Plasma Konvalesen sebagai terapi penyembuh Covid-19 juga semakin meningkat. Dari data PMI Jawa Tengah, permintaannya mencapai 15.395 unit dan baru terpenuhi sekitar 12.333 unit. 
@TajYasinMZ https://t.co/M6vZGWKDIR",2,0
2022-02-21 17:47:17,sibatucadas,"Setelah Pangeran Charles dan istrinya Camilla positif, berikutnya Ratu dinyatakan positif Covid-19, sinyal kuat jembatan London sdh mau roboh ! skrg tinggal bagaimana caranya geng kabal ds berusaha menutupi mati2an cerita aslinya",17,0
2022-02-21 17:46:50,Grobogan12,"Selain fokus pada penanganan Covid-19, Gub @ganjarpranowo ingatkan Kades dan Bidan untuk mengontrol kesehatan ibu hamil yang ada di desanya terkait potensi stunting.

Ini disampaikan saat Rembug Desa dengan para Kades @karanganyarkab, Bupati dan Satgas Covid-19, Selasa (27/7). https://t.co/ASevaQS9Az",5,0
2022-02-21 17:46:00,athirahnurlisa,"Tempoh Isolasi Bagi Kes COVID-19 Dan Tempoh Kuarantin Bagi Kontak Rapat Mengikut Status Vaksinasi COVID-19, berkuat kuasa 17 Februari 2022. https://t.co/Bb4puOs5ni",3850,0
2022-02-21 17:45:40,Grobogan12,"Lapas bisa berpotensi menjadi kantong donor plasma konvalesen.

Seperti di lapas Purwokerto ini sangat bagus. Ada tempat isolasi mandiri buat yang terpapar covid-19. Setelah mereka sembuh, nanti kita koordinasikan dengan UDD PMI Banyumas untuk bisa donor. https://t.co/5ivCNEIS3X",18,0
2022-02-21 17:45:15,Grobogan12,"Saksikan upacara 17-an Gubernur @ganjarpranowo bersama nakes dan para pasien Covid-19 yang disiarkan secara virtual.

Semoga spirit upacara Peringatan Ulang Tahun ke-76 Republik Indonesia ini menjadi kekuatan untuk kita agar segera terbebas dari Pandemi 🤲🏻

MERDEKA! #RI76 https://t.co/dx0FQN07d8",16,0
2022-02-21 17:43:06,SerrahSyafkaa,"Kenyataan Media Kementerian Kesihatan Malaysia 

Situasi Semasa Jangkitan Penyakit Coronavirus (COVID-19) Di Malaysia - 21 Februari 2022 https://t.co/Ak3p4a1m88",35,0
2022-02-21 17:42:42,myloveTaeTaeV,"Gelap-gelapan Tetap Ganteng, V BTS Sapa Manis ARMY Saat Isoman Covid-19 https://t.co/jBRG3NQeLI",17,0
2022-02-21 17:42:33,Beritabaruco,"Cegah Penyebaran Covid-19, IAIN Parepare Terapkan WFH Total https://t.co/xlH4ivwvQP #COVID19 #IAINParepare #Omicron #Parepare https://t.co/q2lAQJ3Ha6",9,0
2022-02-21 17:42:24,myloveTaeTaeV,V BTS tengah menjalani isolasi karena terkonfirmasi positif COVID-19. #kumparanK-POP https://t.co/JaO7nJbTP3,16,0
2022-02-21 17:41:04,pembantudokter,Ini Urutan Kemunculan Gejala Covid-19 Tersering https://t.co/TXMaQfDWjW https://t.co/x2rmYuAhQ6,0,0
2022-02-21 17:40:57,freza_mathew,"Sala na dua za Waingereza ni kwa Malkia Elizabeth II ambaye amepata maambukizi ya COVID-19. Malkia Elizabeth II mwenye umri wa miaka 95, tayari ameiongoza Uingereza kwa miaka 70 na anashikilia rekodi ya kuwa kiongozi wa Kifalme aliyetawala kwa muda mrefu zaidi Uingereza. https://t.co/6FdlKXYEGH",69,0
2022-02-21 17:40:44,espressoiest,Dukacita dimaklumkan saya dan pegawai saya telah disahkan positif Covid-19 dan seluruh warga kerja Pusat Khidmat DUN Ketari kini sedang menjalani kuarantin kendiri. Saya bagi pihak Pusat Khidmat DUN Ketari ingin memohon maaf di atas segala segala kesulitan dan saya memohon kepada https://t.co/vJKKtbaEU5,175,0
2022-02-21 17:40:33,saidmzaki,"Info vaksinasi Covid-19, Selasa (22/2/2022)

#infovaksinPKU #vaksinboosterPKU https://t.co/lXnJjKsUa0",4,0
2022-02-21 17:40:00,kabartimlo,Jokowi Minta Risiko Kematian Akibat Covid-19 Ditekan Seminimal Mungkin https://t.co/Hw6hLzaLp6,0,0
2022-02-21 17:40:00,timlovers,Jokowi Minta Risiko Kematian Akibat Covid-19 Ditekan Seminimal Mungkin https://t.co/FynTicpudJ,0,0
2022-02-21 17:39:59,abi_athallah,"Ironi Negeri Kaya Sawit, Rakyat Saling Dorong Berebut Minyak Goreng. Makin Ironi Ketika Hal Ini Tidak Terantisipasi, Dan Kasus Yg Sudah Bbrp Hari Ini Tidak Segera Teratasi. Ada masalah Covid, IKN, JHT,Laporan ke KPK dll, tapi kasihanilah mrk;Rakyat NKRI. https://t.co/M4uk0JMOvO",203,0
2022-02-21 17:39:56,GoRiauCom,Kasus Covid-19 di Riau Bertambah 453 Orang per 21 Februari 2022 https://t.co/6Sv6AIlgms,0,1
2022-02-21 17:39:35,KangSantabrata,"Setelah perberlakuan aturan ketat selama 2 tahun termasuk 3 kali lockdown nasional HIDUP BERSAMA CORONA akhirnya diresmikan di Inggris. ISOMAN ditiadakan, contact tracing juga dihapus. Skotlandia, Wales, Irlandia menyusul. cc: @KawalCOVID19  https://t.co/xKMGDj1rS8",0,0
2022-02-21 17:39:11,Hadiwidjaja10,"@RoySetia17 17. TIDAK ADA TRANSPARANSI ANGGARAN
18. SELALU MEMBERIKAN DANA UNTUK ORMAS GAK JELAS
19. HUTANG KE PEMERINTAH PUSAT BUAT BANGUN  STADION PENCITRAAN JIS LEWAT DANA PEN
20. NGEMIS DI KEDUBES
21. JARING KALI ITEM
22. KORUPSI DANA BANSOS &amp; DANA COVID-19 DKI",1,0
2022-02-21 17:38:49,KhisieKaizer,Routine. Hentikan penularan Covid 19. Kita jaga kita. Pastikan diri anda bebas dari wabak Covid 19. https://t.co/YuvmDYbcTY,0,0
2022-02-21 17:37:43,editornews_id,"Menkes Ingatkan Puncak Kematian Covid-19, Ini Prediksinya https://t.co/W9HXijjI0i",0,0
2022-02-21 17:37:32,ibraahim_carab,"Boqorada Britain Queen Elizabeth oo laga helay cudurka COVID-19, iyadoo 95 jir ah https://t.co/3G1kSfUjsl via @allbanaadir",1,1
2022-02-21 17:35:54,kkvrindhavan,"Ironi Negeri Kaya Sawit, Rakyat Saling Dorong Berebut Minyak Goreng. Makin Ironi Ketika Hal Ini Tidak Terantisipasi, Dan Kasus Yg Sudah Bbrp Hari Ini Tidak Segera Teratasi. Ada masalah Covid, IKN, JHT,Laporan ke KPK dll, tapi kasihanilah mrk;Rakyat NKRI. https://t.co/M4uk0JMOvO",203,0
2022-02-21 17:35:09,Grobogan12,"Selamat Milad Muhammadiyah ke-109, 18 November 2021. Milad Muhammadiyah ke 109. ""Optimis Hadapi Pandemi Covid-19 : Menebar Nilai Utama"".

Terimakasih Muhammadiyah yang terus bersama-sama dengan pemerintah dalam menghadapi Pandemi Covid-19. https://t.co/Azh9tFSyjc",34,0
2022-02-21 17:34:51,CNkulikiyinka,"3/3 Ba nyir’amaresitora n’utubari, abakozi n’abakiriya barasabwa kubahiriza ingamba zose zashyizweho zo kurwanya no kwirinda Covid-19. https://t.co/axYAYqG3Gw",8,0
2022-02-21 17:34:44,evarist42720057,"Uyu munsi urubyiruko rw'abakorerabushake @RYVCPGakenke bakoze ibikorwa birimo:
-Gutunganya imihanda yangirijwe n'ibiza
-Gukora imirima y'igikoni
-Gukora ubukangurambaga bwo kurwanya Covid-19 @KubanaRichard @gatjmv @RNPSpokesperson @DUNIASaadi1 @RwandaLocalGov @RwandaYouthVol1 https://t.co/hFTp9enSCC",13,0
2022-02-21 17:34:00,nyc_gakenke,"Uyu munsi urubyiruko rw'abakorerabushake @RYVCPGakenke bakoze ibikorwa birimo:
-Gutunganya imihanda yangirijwe n'ibiza
-Gukora imirima y'igikoni
-Gukora ubukangurambaga bwo kurwanya Covid-19 @KubanaRichard @gatjmv @RNPSpokesperson @DUNIASaadi1 @RwandaLocalGov @RwandaYouthVol1 https://t.co/hFTp9enSCC",13,0
2022-02-21 17:33:58,gyuwuff,"@kimzkdliin__ @ceritatehfidy samaaa! gak bohong skrg pun aku lagi nangis, kucingku udh 1 tahun umurnya, dia kucing pertamaku, yg dmn waktu awal ada covid-19 yg msh PJJ cm dia yg nemenin aku, skrg di setiap ruangan rmh selalu keinget kucingku yg hilang, pasti langsung nangis, gatau mau cari dmn lagi",0,0
2022-02-21 17:33:42,FarahAhmad97,"Ya Allah, selamat kan lah kami dari virus jahat covid 19 ni😭",0,0
2022-02-21 17:33:37,JaPenWPKL,"🔶 Jalan Jinjang Aman 5
🔶 Jalan Jinjang Aman 8

Fokus Penyampaian Maklumat :
📌 Nasihat kesihatan KKM 
📌 Langkah-langkah melindungi diri daripada varian Omicron
📌 Kepentingan dos penggalak vaksin COVID-19 
📌 Kempen Putuskan Rantaian COVID-19
📌 Keluarga Malaysia 

#IOW https://t.co/DU6xxPBIbt",9,9
2022-02-21 17:33:37,Grobogan12,"Tidak ada kata lelah &amp; bosan untuk trs mengingatkan pentingnya vaksinasi Covid-19

Dampak dari vaksinasi tersebut sangat dirasakan, seandainya memang terinfeksi Covid-19 resiko kematian bisa diminimalisir

Dengan vaksinasi, imun tubuh terhadap virus Covid-19 juga bertambah kuat. https://t.co/b7jU6NA0qS",22,0
2022-02-21 17:33:22,RYVCPGakenkeSec,"Uyu munsi urubyiruko rw'abakorerabushake @RYVCPGakenke bakoze ibikorwa birimo:
-Gutunganya imihanda yangirijwe n'ibiza
-Gukora imirima y'igikoni
-Gukora ubukangurambaga bwo kurwanya Covid-19 @KubanaRichard @gatjmv @RNPSpokesperson @DUNIASaadi1 @RwandaLocalGov @RwandaYouthVol1 https://t.co/hFTp9enSCC",13,0
2022-02-21 17:33:14,halimahali35,"Sejak bermulanya pandemik COVID-19, dana PKS BNM telah dimanfaatkan oleh lebih dari 53,000 PMKS dengan jumlah pembiayaan berjumlah hampir RM20 bilion.",34,0
2022-02-21 17:32:49,z_inama,"Uyu munsi urubyiruko rw'abakorerabushake @RYVCPGakenke bakoze ibikorwa birimo:
-Gutunganya imihanda yangirijwe n'ibiza
-Gukora imirima y'igikoni
-Gukora ubukangurambaga bwo kurwanya Covid-19 @KubanaRichard @gatjmv @RNPSpokesperson @DUNIASaadi1 @RwandaLocalGov @RwandaYouthVol1 https://t.co/hFTp9enSCC",13,0
2022-02-21 17:32:18,michaellgary,"Pasien isoman bisa mengakses layanan telemedicine dan paket obat, semuanya gratis. Jika belum dapat pesan WA untuk mengaksesnya, hubungi hotline yang tersedia. https://t.co/Xs2Zi7MORk",22,0
2022-02-21 17:31:59,RwandaYouthVol1,"Uyu munsi urubyiruko rw'abakorerabushake @RYVCPGakenke bakoze ibikorwa birimo:
-Gutunganya imihanda yangirijwe n'ibiza
-Gukora imirima y'igikoni
-Gukora ubukangurambaga bwo kurwanya Covid-19 @KubanaRichard @gatjmv @RNPSpokesperson @DUNIASaadi1 @RwandaLocalGov @RwandaYouthVol1 https://t.co/hFTp9enSCC",13,0
2022-02-21 17:31:55,pln_123,"@rioalbert23 Mohon maaf atas kendalanya Kak Rio, apakah kondisi listrik saat ini masih padam? Jika masih, mohon dapat diinformasikan data ke DM:
1. Nomor telpon?
2. Terkait wabah covid 19, apakah di lokasi terdapat pembatasan akses masuk?

Tks. -Wisnu",0,0
2022-02-21 17:31:40,Safwnsmt,"Peratusan liputan vaksinasi mengikut jenis sekolah. 

Vaksin COVID-19 dapat melindungi anak anda daripada gejala serius COVID-19. Lindungi mereka.

#PICKids https://t.co/seq9xmYiRJ",63,0
